,product_cd,category_major_cd,category_medium_cd,category_small_cd,unit_price,unit_cost,category_major_name,category_medium_name,category_small_name
1805,P070104048,07,701,70104,145.0,109.0,瓶詰缶詰,農産乾物,その他農産乾物
1806,P070104049,07,701,70104,148.0,111.0,瓶詰缶詰,農産乾物,その他農産乾物
1807,P070104050,07,701,70104,148.0,111.0,瓶詰缶詰,農産乾物,その他農産乾物
1808,P070104051,07,701,70104,148.0,111.0,瓶詰缶詰,農産乾物,その他農産乾物
1809,P070104052,07,701,70104,148.0,111.0,瓶詰缶詰,農産乾物,その他農産乾物
1810,P070104053,07,701,70104,148.0,111.0,瓶詰缶詰,農産乾物,その他農産乾物
1811,P070104054,07,701,70104,148.0,111.0,瓶詰缶詰,農産乾物,その他農産乾物
1812,P070104055,07,701,70104,158.0,119.0,瓶詰缶詰,農産乾物,その他農産乾物
1813,P070104056,07,701,70104,158.0,119.0,瓶詰缶詰,農産乾物,その他農産乾物
1814,P070104057,07,701,70104,158.0,119.0,瓶詰缶詰,農産乾物,その他農産乾物
1815,P070104058,07,701,70104,158.0,119.0,瓶詰缶詰,農産乾物,その他農産乾物
1816,P070104059,07,701,70104,158.0,119.0,瓶詰缶詰,農産乾物,その他農産乾物
1817,P070104060,07,701,70104,158.0,119.0,瓶詰缶詰,農産乾物,その他農産乾物
1818,P070104061,07,701,70104,158.0,119.0,瓶詰缶詰,農産乾物,その他農産乾物
1819,P070104062,07,701,70104,158.0,119.0,瓶詰缶詰,農産乾物,その他農産乾物
1820,P070104063,07,701,70104,158.0,119.0,瓶詰缶詰,農産乾物,その他農産乾物
1821,P070104064,07,701,70104,158.0,119.0,瓶詰缶詰,農産乾物,その他農産乾物
1822,P070104065,07,701,70104,168.0,126.0,瓶詰缶詰,農産乾物,その他農産乾物
1823,P070104066,07,701,70104,195.0,146.0,瓶詰缶詰,農産乾物,その他農産乾物
1824,P070104067,07,701,70104,198.0,149.0,瓶詰缶詰,農産乾物,その他農産乾物
1825,P070104068,07,701,70104,198.0,149.0,瓶詰缶詰,農産乾物,その他農産乾物
1826,P070104069,07,701,70104,208.0,156.0,瓶詰缶詰,農産乾物,その他農産乾物
1827,P070104070,07,701,70104,218.0,164.0,瓶詰缶詰,農産乾物,その他農産乾物
1828,P070104071,07,701,70104,218.0,164.0,瓶詰缶詰,農産乾物,その他農産乾物
1829,P070104072,07,701,70104,218.0,164.0,瓶詰缶詰,農産乾物,その他農産乾物
1830,P070104073,07,701,70104,228.0,171.0,瓶詰缶詰,農産乾物,その他農産乾物
1831,P070104074,07,701,70104,238.0,179.0,瓶詰缶詰,農産乾物,その他農産乾物
1832,P070104075,07,701,70104,248.0,186.0,瓶詰缶詰,農産乾物,その他農産乾物
1833,P070104076,07,701,70104,258.0,194.0,瓶詰缶詰,農産乾物,その他農産乾物
1834,P070104077,07,701,70104,268.0,201.0,瓶詰缶詰,農産乾物,その他農産乾物
1835,P070104078,07,701,70104,288.0,216.0,瓶詰缶詰,農産乾物,その他農産乾物
1836,P070104079,07,701,70104,298.0,224.0,瓶詰缶詰,農産乾物,その他農産乾物
1837,P070104080,07,701,70104,308.0,231.0,瓶詰缶詰,農産乾物,その他農産乾物
1838,P070104081,07,701,70104,318.0,239.0,瓶詰缶詰,農産乾物,その他農産乾物
1839,P070104082,07,701,70104,318.0,239.0,瓶詰缶詰,農産乾物,その他農産乾物
1840,P070104083,07,701,70104,318.0,239.0,瓶詰缶詰,農産乾物,その他農産乾物
1841,P070104084,07,701,70104,318.0,239.0,瓶詰缶詰,農産乾物,その他農産乾物
1842,P070104085,07,701,70104,318.0,239.0,瓶詰缶詰,農産乾物,その他農産乾物
1843,P070104086,07,701,70104,368.0,276.0,瓶詰缶詰,農産乾物,その他農産乾物
1844,P070104087,07,701,70104,368.0,276.0,瓶詰缶詰,農産乾物,その他農産乾物
1845,P070104088,07,701,70104,438.0,329.0,瓶詰缶詰,農産乾物,その他農産乾物
1846,P070104089,07,701,70104,468.0,351.0,瓶詰缶詰,農産乾物,その他農産乾物
1847,P070201001,07,702,70201,98.0,74.0,瓶詰缶詰,海産乾物,のり
1848,P070201002,07,702,70201,100.0,75.0,瓶詰缶詰,海産乾物,のり
1849,P070201003,07,702,70201,100.0,75.0,瓶詰缶詰,海産乾物,のり
1850,P070201004,07,702,70201,100.0,75.0,瓶詰缶詰,海産乾物,のり
1851,P070201005,07,702,70201,100.0,75.0,瓶詰缶詰,海産乾物,のり
1852,P070201006,07,702,70201,116.0,87.0,瓶詰缶詰,海産乾物,のり
1853,P070201007,07,702,70201,118.0,89.0,瓶詰缶詰,海産乾物,のり
1854,P070201008,07,702,70201,125.0,94.0,瓶詰缶詰,海産乾物,のり
1855,P070201009,07,702,70201,125.0,94.0,瓶詰缶詰,海産乾物,のり
1856,P070201010,07,702,70201,128.0,96.0,瓶詰缶詰,海産乾物,のり
1857,P070201011,07,702,70201,128.0,96.0,瓶詰缶詰,海産乾物,のり
1858,P070201012,07,702,70201,135.0,101.0,瓶詰缶詰,海産乾物,のり
1859,P070201013,07,702,70201,145.0,109.0,瓶詰缶詰,海産乾物,のり
1860,P070201014,07,702,70201,145.0,109.0,瓶詰缶詰,海産乾物,のり
1861,P070201015,07,702,70201,158.0,119.0,瓶詰缶詰,海産乾物,のり
1862,P070201016,07,702,70201,158.0,119.0,瓶詰缶詰,海産乾物,のり
1863,P070201017,07,702,70201,158.0,119.0,瓶詰缶詰,海産乾物,のり
1864,P070201018,07,702,70201,168.0,126.0,瓶詰缶詰,海産乾物,のり
1865,P070201019,07,702,70201,178.0,134.0,瓶詰缶詰,海産乾物,のり
1866,P070201020,07,702,70201,178.0,134.0,瓶詰缶詰,海産乾物,のり
1867,P070201021,07,702,70201,188.0,141.0,瓶詰缶詰,海産乾物,のり
1868,P070201022,07,702,70201,190.0,143.0,瓶詰缶詰,海産乾物,のり
1869,P070201023,07,702,70201,195.0,146.0,瓶詰缶詰,海産乾物,のり
1870,P070201024,07,702,70201,195.0,146.0,瓶詰缶詰,海産乾物,のり
1871,P070201025,07,702,70201,198.0,149.0,瓶詰缶詰,海産乾物,のり
1872,P070201026,07,702,70201,198.0,149.0,瓶詰缶詰,海産乾物,のり
1873,P070201027,07,702,70201,198.0,149.0,瓶詰缶詰,海産乾物,のり
1874,P070201028,07,702,70201,198.0,149.0,瓶詰缶詰,海産乾物,のり
1875,P070201029,07,702,70201,198.0,149.0,瓶詰缶詰,海産乾物,のり
1876,P070201030,07,702,70201,198.0,149.0,瓶詰缶詰,海産乾物,のり
1877,P070201031,07,702,70201,198.0,149.0,瓶詰缶詰,海産乾物,のり
1878,P070201032,07,702,70201,198.0,149.0,瓶詰缶詰,海産乾物,のり
1879,P070201033,07,702,70201,208.0,156.0,瓶詰缶詰,海産乾物,のり
1880,P070201034,07,702,70201,210.0,158.0,瓶詰缶詰,海産乾物,のり
1881,P070201035,07,702,70201,225.0,169.0,瓶詰缶詰,海産乾物,のり
1882,P070201036,07,702,70201,228.0,171.0,瓶詰缶詰,海産乾物,のり
1883,P070201037,07,702,70201,228.0,171.0,瓶詰缶詰,海産乾物,のり
1884,P070201038,07,702,70201,230.0,173.0,瓶詰缶詰,海産乾物,のり
1885,P070201039,07,702,70201,248.0,186.0,瓶詰缶詰,海産乾物,のり
1886,P070201040,07,702,70201,248.0,186.0,瓶詰缶詰,海産乾物,のり
1887,P070201041,07,702,70201,248.0,186.0,瓶詰缶詰,海産乾物,のり
1888,P070201042,07,702,70201,248.0,186.0,瓶詰缶詰,海産乾物,のり
1889,P070201043,07,702,70201,258.0,194.0,瓶詰缶詰,海産乾物,のり
1890,P070201044,07,702,70201,278.0,209.0,瓶詰缶詰,海産乾物,のり
1891,P070201045,07,702,70201,278.0,209.0,瓶詰缶詰,海産乾物,のり
1892,P070201046,07,702,70201,298.0,224.0,瓶詰缶詰,海産乾物,のり
1893,P070201047,07,702,70201,298.0,224.0,瓶詰缶詰,海産乾物,のり
1894,P070201048,07,702,70201,298.0,224.0,瓶詰缶詰,海産乾物,のり
1895,P070201049,07,702,70201,300.0,225.0,瓶詰缶詰,海産乾物,のり
1896,P070201050,07,702,70201,328.0,246.0,瓶詰缶詰,海産乾物,のり
1897,P070201051,07,702,70201,348.0,261.0,瓶詰缶詰,海産乾物,のり
1898,P070201052,07,702,70201,358.0,269.0,瓶詰缶詰,海産乾物,のり
1899,P070201053,07,702,70201,378.0,284.0,瓶詰缶詰,海産乾物,のり
1900,P070201054,07,702,70201,388.0,291.0,瓶詰缶詰,海産乾物,のり
1901,P070201055,07,702,70201,398.0,299.0,瓶詰缶詰,海産乾物,のり
1902,P070201056,07,702,70201,398.0,299.0,瓶詰缶詰,海産乾物,のり
1903,P070201057,07,702,70201,398.0,299.0,瓶詰缶詰,海産乾物,のり
1904,P070201058,07,702,70201,398.0,299.0,瓶詰缶詰,海産乾物,のり
1905,P070201059,07,702,70201,398.0,299.0,瓶詰缶詰,海産乾物,のり
1906,P070201060,07,702,70201,398.0,299.0,瓶詰缶詰,海産乾物,のり
1907,P070201061,07,702,70201,398.0,299.0,瓶詰缶詰,海産乾物,のり
1908,P070201062,07,702,70201,398.0,299.0,瓶詰缶詰,海産乾物,のり
1909,P070201063,07,702,70201,428.0,321.0,瓶詰缶詰,海産乾物,のり
1910,P070201064,07,702,70201,448.0,336.0,瓶詰缶詰,海産乾物,のり
1911,P070201065,07,702,70201,448.0,336.0,瓶詰缶詰,海産乾物,のり
1912,P070201066,07,702,70201,538.0,404.0,瓶詰缶詰,海産乾物,のり
1913,P070201067,07,702,70201,548.0,411.0,瓶詰缶詰,海産乾物,のり
1914,P070201068,07,702,70201,548.0,411.0,瓶詰缶詰,海産乾物,のり
1915,P070201069,07,702,70201,598.0,449.0,瓶詰缶詰,海産乾物,のり
1916,P070201070,07,702,70201,698.0,524.0,瓶詰缶詰,海産乾物,のり
1917,P070201071,07,702,70201,1480.0,1110.0,瓶詰缶詰,海産乾物,のり
1918,P070201072,07,702,70201,1580.0,1185.0,瓶詰缶詰,海産乾物,のり
1919,P070201073,07,702,70201,1580.0,1185.0,瓶詰缶詰,海産乾物,のり
1920,P070201074,07,702,70201,1580.0,1185.0,瓶詰缶詰,海産乾物,のり
1921,P070202001,07,702,70202,100.0,75.0,瓶詰缶詰,海産乾物,海草類
1922,P070202002,07,702,70202,100.0,75.0,瓶詰缶詰,海産乾物,海草類
1923,P070202003,07,702,70202,118.0,89.0,瓶詰缶詰,海産乾物,海草類
1924,P070202004,07,702,70202,118.0,89.0,瓶詰缶詰,海産乾物,海草類
1925,P070202005,07,702,70202,138.0,104.0,瓶詰缶詰,海産乾物,海草類
1926,P070202006,07,702,70202,138.0,104.0,瓶詰缶詰,海産乾物,海草類
1927,P070202007,07,702,70202,138.0,104.0,瓶詰缶詰,海産乾物,海草類
1928,P070202008,07,702,70202,138.0,104.0,瓶詰缶詰,海産乾物,海草類
1929,P070202009,07,702,70202,138.0,104.0,瓶詰缶詰,海産乾物,海草類
1930,P070202010,07,702,70202,138.0,104.0,瓶詰缶詰,海産乾物,海草類
1931,P070202011,07,702,70202,141.0,106.0,瓶詰缶詰,海産乾物,海草類
1932,P070202012,07,702,70202,148.0,111.0,瓶詰缶詰,海産乾物,海草類
1933,P070202013,07,702,70202,148.0,111.0,瓶詰缶詰,海産乾物,海草類
1934,P070202014,07,702,70202,158.0,119.0,瓶詰缶詰,海産乾物,海草類
1935,P070202015,07,702,70202,158.0,119.0,瓶詰缶詰,海産乾物,海草類
1936,P070202016,07,702,70202,158.0,119.0,瓶詰缶詰,海産乾物,海草類
1937,P070202017,07,702,70202,158.0,119.0,瓶詰缶詰,海産乾物,海草類
1938,P070202018,07,702,70202,165.0,124.0,瓶詰缶詰,海産乾物,海草類
1939,P070202019,07,702,70202,168.0,126.0,瓶詰缶詰,海産乾物,海草類
1940,P070202020,07,702,70202,178.0,134.0,瓶詰缶詰,海産乾物,海草類
1941,P070202021,07,702,70202,188.0,141.0,瓶詰缶詰,海産乾物,海草類
1942,P070202022,07,702,70202,188.0,141.0,瓶詰缶詰,海産乾物,海草類
1943,P070202023,07,702,70202,188.0,141.0,瓶詰缶詰,海産乾物,海草類
1944,P070202024,07,702,70202,198.0,149.0,瓶詰缶詰,海産乾物,海草類
1945,P070202025,07,702,70202,198.0,149.0,瓶詰缶詰,海産乾物,海草類
1946,P070202026,07,702,70202,198.0,149.0,瓶詰缶詰,海産乾物,海草類
1947,P070202027,07,702,70202,198.0,149.0,瓶詰缶詰,海産乾物,海草類
1948,P070202028,07,702,70202,198.0,149.0,瓶詰缶詰,海産乾物,海草類
1949,P070202029,07,702,70202,198.0,149.0,瓶詰缶詰,海産乾物,海草類
1950,P070202030,07,702,70202,198.0,149.0,瓶詰缶詰,海産乾物,海草類
1951,P070202031,07,702,70202,208.0,156.0,瓶詰缶詰,海産乾物,海草類
1952,P070202032,07,702,70202,208.0,156.0,瓶詰缶詰,海産乾物,海草類
1953,P070202033,07,702,70202,208.0,156.0,瓶詰缶詰,海産乾物,海草類
1954,P070202034,07,702,70202,208.0,156.0,瓶詰缶詰,海産乾物,海草類
1955,P070202035,07,702,70202,208.0,156.0,瓶詰缶詰,海産乾物,海草類
1956,P070202036,07,702,70202,210.0,158.0,瓶詰缶詰,海産乾物,海草類
1957,P070202037,07,702,70202,215.0,161.0,瓶詰缶詰,海産乾物,海草類
1958,P070202038,07,702,70202,218.0,164.0,瓶詰缶詰,海産乾物,海草類
1959,P070202039,07,702,70202,218.0,164.0,瓶詰缶詰,海産乾物,海草類
1960,P070202040,07,702,70202,218.0,164.0,瓶詰缶詰,海産乾物,海草類
1961,P070202041,07,702,70202,218.0,164.0,瓶詰缶詰,海産乾物,海草類
1962,P070202042,07,702,70202,228.0,171.0,瓶詰缶詰,海産乾物,海草類
1963,P070202043,07,702,70202,228.0,171.0,瓶詰缶詰,海産乾物,海草類
1964,P070202044,07,702,70202,238.0,179.0,瓶詰缶詰,海産乾物,海草類
1965,P070202045,07,702,70202,238.0,179.0,瓶詰缶詰,海産乾物,海草類
1966,P070202046,07,702,70202,238.0,179.0,瓶詰缶詰,海産乾物,海草類
1967,P070202047,07,702,70202,238.0,179.0,瓶詰缶詰,海産乾物,海草類
1968,P070202048,07,702,70202,248.0,186.0,瓶詰缶詰,海産乾物,海草類
1969,P070202049,07,702,70202,248.0,186.0,瓶詰缶詰,海産乾物,海草類
1970,P070202050,07,702,70202,258.0,194.0,瓶詰缶詰,海産乾物,海草類
1971,P070202051,07,702,70202,258.0,194.0,瓶詰缶詰,海産乾物,海草類
1972,P070202052,07,702,70202,258.0,194.0,瓶詰缶詰,海産乾物,海草類
1973,P070202053,07,702,70202,258.0,194.0,瓶詰缶詰,海産乾物,海草類
1974,P070202054,07,702,70202,258.0,194.0,瓶詰缶詰,海産乾物,海草類
1975,P070202055,07,702,70202,258.0,194.0,瓶詰缶詰,海産乾物,海草類
1976,P070202056,07,702,70202,268.0,201.0,瓶詰缶詰,海産乾物,海草類
1977,P070202057,07,702,70202,268.0,201.0,瓶詰缶詰,海産乾物,海草類
1978,P070202058,07,702,70202,268.0,201.0,瓶詰缶詰,海産乾物,海草類
1979,P070202059,07,702,70202,268.0,201.0,瓶詰缶詰,海産乾物,海草類
1980,P070202060,07,702,70202,268.0,201.0,瓶詰缶詰,海産乾物,海草類
1981,P070202061,07,702,70202,268.0,201.0,瓶詰缶詰,海産乾物,海草類
1982,P070202062,07,702,70202,278.0,209.0,瓶詰缶詰,海産乾物,海草類
1983,P070202063,07,702,70202,278.0,209.0,瓶詰缶詰,海産乾物,海草類
1984,P070202064,07,702,70202,280.0,210.0,瓶詰缶詰,海産乾物,海草類
1985,P070202065,07,702,70202,285.0,214.0,瓶詰缶詰,海産乾物,海草類
1986,P070202066,07,702,70202,285.0,214.0,瓶詰缶詰,海産乾物,海草類
1987,P070202067,07,702,70202,288.0,216.0,瓶詰缶詰,海産乾物,海草類
1988,P070202068,07,702,70202,298.0,224.0,瓶詰缶詰,海産乾物,海草類
1989,P070202069,07,702,70202,318.0,239.0,瓶詰缶詰,海産乾物,海草類
1990,P070202070,07,702,70202,318.0,239.0,瓶詰缶詰,海産乾物,海草類
1991,P070202071,07,702,70202,318.0,239.0,瓶詰缶詰,海産乾物,海草類
1992,P070202072,07,702,70202,328.0,246.0,瓶詰缶詰,海産乾物,海草類
1993,P070202073,07,702,70202,358.0,269.0,瓶詰缶詰,海産乾物,海草類
1994,P070202074,07,702,70202,358.0,269.0,瓶詰缶詰,海産乾物,海草類
1995,P070202075,07,702,70202,358.0,269.0,瓶詰缶詰,海産乾物,海草類
1996,P070202076,07,702,70202,368.0,276.0,瓶詰缶詰,海産乾物,海草類
1997,P070202077,07,702,70202,368.0,276.0,瓶詰缶詰,海産乾物,海草類
1998,P070202078,07,702,70202,378.0,284.0,瓶詰缶詰,海産乾物,海草類
1999,P070202079,07,702,70202,378.0,284.0,瓶詰缶詰,海産乾物,海草類
2000,P070202080,07,702,70202,388.0,291.0,瓶詰缶詰,海産乾物,海草類
2001,P070202081,07,702,70202,388.0,291.0,瓶詰缶詰,海産乾物,海草類
2002,P070202082,07,702,70202,398.0,299.0,瓶詰缶詰,海産乾物,海草類
2003,P070202083,07,702,70202,398.0,299.0,瓶詰缶詰,海産乾物,海草類
2004,P070202084,07,702,70202,418.0,314.0,瓶詰缶詰,海産乾物,海草類
2005,P070202085,07,702,70202,438.0,329.0,瓶詰缶詰,海産乾物,海草類
2006,P070202086,07,702,70202,448.0,336.0,瓶詰缶詰,海産乾物,海草類
2007,P070202087,07,702,70202,468.0,351.0,瓶詰缶詰,海産乾物,海草類
2008,P070202088,07,702,70202,498.0,374.0,瓶詰缶詰,海産乾物,海草類
2009,P070202089,07,702,70202,498.0,374.0,瓶詰缶詰,海産乾物,海草類
2010,P070202090,07,702,70202,498.0,374.0,瓶詰缶詰,海産乾物,海草類
2011,P070202091,07,702,70202,638.0,479.0,瓶詰缶詰,海産乾物,海草類
2012,P070202092,07,702,70202,,,瓶詰缶詰,海産乾物,海草類
2013,P070203001,07,702,70203,88.0,66.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2014,P070203002,07,702,70203,100.0,75.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2015,P070203003,07,702,70203,100.0,75.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2016,P070203004,07,702,70203,100.0,75.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2017,P070203005,07,702,70203,100.0,75.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2018,P070203006,07,702,70203,118.0,89.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2019,P070203007,07,702,70203,128.0,96.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2020,P070203008,07,702,70203,138.0,104.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2021,P070203009,07,702,70203,138.0,104.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2022,P070203010,07,702,70203,138.0,104.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2023,P070203011,07,702,70203,148.0,111.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2024,P070203012,07,702,70203,148.0,111.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2025,P070203013,07,702,70203,150.0,113.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2026,P070203014,07,702,70203,155.0,116.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2027,P070203015,07,702,70203,158.0,119.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2028,P070203016,07,702,70203,158.0,119.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2029,P070203017,07,702,70203,178.0,134.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2030,P070203018,07,702,70203,185.0,139.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2031,P070203019,07,702,70203,188.0,141.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2032,P070203020,07,702,70203,188.0,141.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2033,P070203021,07,702,70203,195.0,146.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2034,P070203022,07,702,70203,198.0,149.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2035,P070203023,07,702,70203,198.0,149.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2036,P070203024,07,702,70203,198.0,149.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2037,P070203025,07,702,70203,213.0,160.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2038,P070203026,07,702,70203,218.0,164.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2039,P070203027,07,702,70203,218.0,164.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2040,P070203028,07,702,70203,238.0,179.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2041,P070203029,07,702,70203,248.0,186.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2042,P070203030,07,702,70203,258.0,194.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2043,P070203031,07,702,70203,268.0,201.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2044,P070203032,07,702,70203,278.0,209.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2045,P070203033,07,702,70203,288.0,216.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2046,P070203034,07,702,70203,298.0,224.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
2047,P070203035,07,702,70203,338.0,254.0,瓶詰缶詰,海産乾物,煮干し・削りぶし
